user_id,email,age,gender,country,city,subscription_plan,monthly_price,signup_date,is_active,last_payment_date,primary_device,num_profiles,payment_method,lifetime_value,referral_source,language_preference
USR00000981,user981@example.com,20,Male,France,France_City_3,Basic,8.99,2022-10-12,True,2025-06-05,Smart TV,2,Credit Card,296.67,Social Media,English
USR00000982,user982@example.com,34,Female,Italy,Italy_City_1,Standard,13.99,2021-02-19,True,2025-06-29,Mobile,2,PayPal,741.47,Partner,German
USR00000983,user983@example.com,26,Male,Italy,Italy_City_18,Standard,13.99,2021-10-10,False,,Streaming Device,3,PayPal,41.97,Social Media,English
USR00000984,user984@example.com,33,Female,USA,USA_City_8,Premium,17.99,2022-12-30,True,2025-06-25,Web Browser,2,Credit Card,539.7,Email,English
USR00000985,user985@example.com,44,Female,India,India_City_2,Standard,13.99,2021-05-02,True,2025-06-06,Gaming Console,1,Credit Card,699.5,Organic,German
USR00000986,user986@example.com,33,Male,USA,USA_City_4,Standard,13.99,2024-12-12,True,2025-06-07,Web Browser,1,Credit Card,83.94,Social Media,English
USR00000987,user987@example.com,21,Female,India,India_City_7,Basic,8.99,2025-06-12,True,2025-06-05,Web Browser,2,Credit Card,0.0,Email,German
USR00000988,user988@example.com,26,Female,Canada,Canada_City_17,Premium Plus,22.99,2024-02-02,True,2025-06-13,Tablet,3,Credit Card,390.83,Email,English
USR00000989,user989@example.com,24,Female,USA,USA_City_11,Standard,13.99,2022-09-05,True,2025-06-18,Web Browser,1,Bank Transfer,475.66,Social Media,Spanish
USR00000990,user990@example.com,32,Female,USA,USA_City_18,Basic,8.99,2021-03-27,True,2025-06-23,Gaming Console,2,PayPal,458.49,Organic,English
USR00000991,user991@example.com,36,Female,Brazil,Brazil_City_5,Standard,13.99,2021-03-15,True,2025-06-29,Gaming Console,1,Credit Card,727.48,Organic,English
USR00000992,user992@example.com,45,Female,Canada,Canada_City_14,Standard,13.99,2024-08-12,True,2025-06-27,Mobile,2,PayPal,139.9,Organic,Japanese
USR00000993,user993@example.com,18,Male,UK,UK_City_19,Basic,8.99,2024-09-08,True,2025-06-09,Web Browser,2,Credit Card,80.91,Social Media,German
USR00000994,user994@example.com,39,Male,USA,USA_City_7,Premium,17.99,2023-03-17,True,2025-06-07,Mobile,3,Credit Card,485.73,Email,English
USR00000995,user995@example.com,27,Male,USA,USA_City_9,Premium,17.99,2023-09-03,True,2025-06-09,Smart TV,5,Credit Card,395.78,Organic,English
USR00000996,user996@example.com,42,Female,India,India_City_16,Premium,17.99,2021-06-15,True,2025-06-02,Smart TV,4,Credit Card,881.51,TV Ad,Spanish
USR00000997,user997@example.com,38,Male,Canada,Canada_City_14,Standard,13.99,2022-06-26,True,2025-06-03,Mobile,3,PayPal,503.64,Partner,Spanish
USR00000998,user998@example.com,36,Female,Canada,Canada_City_10,Premium,17.99,2022-05-08,True,2025-06-25,Mobile,3,PayPal,683.62,Organic,German
USR00000999,user999@example.com,47,Male,Germany,Germany_City_8,Premium,17.99,2020-09-18,True,2025-06-08,Gaming Console,2,Credit Card,1043.42,Social Media,French
USR00001000,user1000@example.com,21,Male,USA,USA_City_16,Standard,13.99,2024-01-26,True,2025-06-03,Smart TV,2,PayPal,237.83,Partner,English
USR00001001,user1001@example.com,46,Male,Mexico,Mexico_City_11,Premium,17.99,2025-04-27,True,2025-06-05,Web Browser,4,PayPal,35.98,Email,Spanish
USR00001002,user1002@example.com,34,Female,Mexico,Mexico_City_15,Premium Plus,22.99,2021-02-14,True,2025-06-27,Web Browser,1,PayPal,1218.47,TV Ad,German
USR00001003,user1003@example.com,36,Female,USA,USA_City_11,Standard,13.99,2022-12-20,True,2025-06-09,Mobile,1,Credit Card,419.7,Partner,German
USR00001004,user1004@example.com,22,Male,Spain,Spain_City_11,Premium,17.99,2020-07-06,False,,Smart TV,4,Credit Card,17.99,Organic,English
USR00001005,user1005@example.com,30,Female,Spain,Spain_City_5,Standard,13.99,2021-10-08,True,2025-06-06,Mobile,3,Credit Card,629.55,Organic,English
USR00001006,user1006@example.com,25,Female,USA,USA_City_11,Basic,8.99,2022-07-05,True,2025-06-05,Smart TV,2,Bank Transfer,323.64,TV Ad,French
USR00001007,user1007@example.com,37,Male,Mexico,Mexico_City_13,Premium Plus,22.99,2024-03-11,True,2025-06-26,Smart TV,4,Credit Card,344.85,Partner,Portuguese
USR00001008,user1008@example.com,41,Female,USA,USA_City_3,Standard,13.99,2025-03-23,True,2025-06-20,Web Browser,3,Gift Card,41.97,Social Media,Spanish
USR00001009,user1009@example.com,27,Male,Mexico,Mexico_City_3,Standard,13.99,2022-10-04,True,2025-06-21,Mobile,1,PayPal,461.67,Social Media,English
USR00001010,user1010@example.com,34,Male,UK,UK_City_10,Basic,8.99,2022-12-09,False,,Mobile,1,PayPal,107.88,Social Media,Portuguese
USR00001011,user1011@example.com,19,Female,Germany,Germany_City_11,Basic,8.99,2021-11-21,True,2025-06-04,Streaming Device,2,Credit Card,386.57,Partner,English
USR00001012,user1012@example.com,80,Female,Germany,Germany_City_10,Basic,8.99,2022-08-04,True,2025-06-10,Smart TV,3,Credit Card,314.65,Social Media,English
USR00001013,user1013@example.com,48,Female,USA,USA_City_1,Premium Plus,22.99,2021-05-04,True,2025-06-11,Gaming Console,1,Credit Card,1149.5,Social Media,French
USR00001014,user1014@example.com,59,Male,Mexico,Mexico_City_5,Premium Plus,22.99,2024-01-05,True,2025-07-02,Mobile,4,Bank Transfer,413.82,Organic,English
USR00001015,user1015@example.com,23,Other,USA,USA_City_15,Basic,8.99,2025-06-01,True,2025-06-25,Streaming Device,1,Gift Card,8.99,Partner,Spanish
USR00001016,user1016@example.com,26,Male,Canada,Canada_City_18,Basic,8.99,2022-02-12,True,2025-07-02,Mobile,2,Credit Card,368.59,Email,German
USR00001017,user1017@example.com,18,Female,USA,USA_City_4,Premium,17.99,2024-05-26,True,2025-06-16,Streaming Device,2,PayPal,233.87,Organic,French
USR00001018,user1018@example.com,37,Female,Canada,Canada_City_17,Standard,13.99,2024-02-04,True,2025-06-11,Web Browser,2,Credit Card,237.83,TV Ad,English
USR00001019,user1019@example.com,43,Female,Australia,Australia_City_7,Standard,13.99,2024-09-07,True,2025-06-03,Web Browser,2,Gift Card,125.91,Organic,French
USR00001020,user1020@example.com,28,Male,USA,USA_City_19,Premium,17.99,2024-03-01,True,2025-06-22,Mobile,3,Credit Card,287.84,TV Ad,Spanish
USR00001021,user1021@example.com,33,Male,UK,UK_City_16,Premium,17.99,2021-10-28,True,2025-06-03,Streaming Device,2,PayPal,791.56,Social Media,English
USR00001022,user1022@example.com,47,Other,Mexico,Mexico_City_5,Premium Plus,22.99,2021-03-21,True,2025-06-30,Mobile,1,Credit Card,1195.48,TV Ad,Portuguese
USR00001023,user1023@example.com,48,Male,France,France_City_17,Basic,8.99,2023-07-21,True,2025-06-19,Streaming Device,3,Credit Card,206.77,Partner,English
USR00001024,user1024@example.com,47,Female,Spain,Spain_City_18,Basic,8.99,2021-05-21,True,2025-06-16,Smart TV,3,Credit Card,449.5,Organic,Japanese
USR00001025,user1025@example.com,23,Male,Spain,Spain_City_20,Basic,8.99,2024-07-27,True,2025-06-05,Web Browser,3,Credit Card,98.89,Organic,English
USR00001026,user1026@example.com,32,Male,France,France_City_5,Premium Plus,22.99,2023-04-03,True,2025-06-04,Mobile,4,PayPal,620.73,Organic,English
USR00001027,user1027@example.com,30,Male,USA,USA_City_6,Standard,13.99,2021-05-21,True,2025-06-02,Web Browser,1,PayPal,699.5,Partner,Japanese
USR00001028,user1028@example.com,18,Male,UK,UK_City_9,Basic,8.99,2021-02-02,True,2025-06-19,Smart TV,2,Credit Card,476.47,Social Media,German
USR00001029,user1029@example.com,19,Male,Canada,Canada_City_4,Basic,8.99,2024-09-13,True,2025-06-08,Tablet,3,PayPal,80.91,Email,English
USR00001030,user1030@example.com,25,Male,Spain,Spain_City_9,Standard,13.99,2020-11-21,True,2025-06-09,Smart TV,3,Bank Transfer,783.44,Organic,Portuguese
USR00001031,user1031@example.com,34,Male,Australia,Australia_City_4,Standard,13.99,2024-07-22,True,2025-06-10,Mobile,2,Credit Card,153.89,Email,Japanese
USR00001032,user1032@example.com,51,Male,Germany,Germany_City_4,Premium,17.99,2024-02-23,True,2025-06-11,Web Browser,4,Bank Transfer,287.84,Organic,German
USR00001033,user1033@example.com,33,Female,India,India_City_16,Premium,17.99,2023-02-23,True,2025-06-24,Smart TV,1,Credit Card,503.72,Social Media,Spanish
USR00001034,user1034@example.com,44,Male,Brazil,Brazil_City_17,Premium,17.99,2024-12-01,True,2025-06-06,Tablet,5,Bank Transfer,125.93,Email,English
USR00001035,user1035@example.com,52,Female,India,India_City_20,Premium,17.99,2024-12-12,True,2025-06-29,Smart TV,5,Credit Card,107.94,Social Media,German
USR00001036,user1036@example.com,49,Female,Spain,Spain_City_14,Standard,13.99,2021-01-29,True,2025-06-18,Mobile,2,PayPal,741.47,Organic,Spanish
USR00001037,user1037@example.com,63,Female,Germany,Germany_City_12,Basic,8.99,2023-03-10,True,2025-06-09,Gaming Console,2,Credit Card,251.72,TV Ad,English
USR00001038,user1038@example.com,39,Female,Canada,Canada_City_18,Premium Plus,22.99,2023-09-06,True,2025-06-12,Web Browser,2,PayPal,505.78,Email,German
USR00001039,user1039@example.com,36,Male,France,France_City_10,Premium,17.99,2024-12-31,True,2025-06-13,Web Browser,2,Credit Card,107.94,Email,French
USR00001040,user1040@example.com,27,Female,UK,UK_City_11,Standard,13.99,2022-09-17,True,2025-06-08,Smart TV,3,PayPal,461.67,Partner,German
USR00001041,user1041@example.com,45,Female,Brazil,Brazil_City_13,Basic,8.99,2022-03-28,True,2025-06-16,Tablet,3,PayPal,350.61,Organic,English
USR00001042,user1042@example.com,32,Male,Canada,Canada_City_5,Premium,17.99,2020-08-01,True,2025-06-05,Web Browser,5,Bank Transfer,1061.41,Organic,Japanese
USR00001043,user1043@example.com,44,Male,India,India_City_5,Standard,13.99,2022-04-21,True,2025-06-22,Mobile,1,PayPal,531.62,Organic,Spanish
USR00001044,user1044@example.com,18,Male,Germany,Germany_City_8,Premium,17.99,2024-04-09,True,2025-06-25,Web Browser,2,Gift Card,251.86,Partner,Spanish
USR00001045,user1045@example.com,20,Female,France,France_City_13,Premium Plus,22.99,2024-06-03,True,2025-06-05,Mobile,5,PayPal,298.87,Email,Japanese
USR00001046,user1046@example.com,40,Female,India,India_City_3,Premium Plus,22.99,2024-01-09,True,2025-06-21,Streaming Device,3,Gift Card,413.82,Organic,Portuguese
USR00001047,user1047@example.com,44,Female,Mexico,Mexico_City_4,Premium,17.99,2024-10-11,True,2025-06-03,Mobile,4,PayPal,143.92,Email,German
USR00001048,user1048@example.com,34,Female,India,India_City_15,Premium,17.99,2021-11-19,True,2025-06-06,Mobile,5,PayPal,791.56,Social Media,Spanish
USR00001049,user1049@example.com,42,Male,UK,UK_City_12,Premium,17.99,2022-05-14,True,2025-06-04,Gaming Console,2,Credit Card,683.62,Email,Spanish
USR00001050,user1050@example.com,32,Male,Spain,Spain_City_15,Premium Plus,22.99,2021-06-02,False,,Mobile,2,Credit Card,298.87,Email,English
USR00001051,user1051@example.com,37,Other,India,India_City_2,Premium,17.99,2023-03-21,True,2025-06-15,Tablet,1,PayPal,485.73,Social Media,English
USR00001052,user1052@example.com,56,Other,Brazil,Brazil_City_6,Premium Plus,22.99,2022-01-21,True,2025-06-19,Web Browser,2,PayPal,942.59,Organic,Japanese
USR00001053,user1053@example.com,33,Female,Brazil,Brazil_City_5,Basic,8.99,2023-03-28,True,2025-06-02,Web Browser,2,PayPal,242.73,Organic,English
USR00001054,user1054@example.com,24,Male,USA,USA_City_3,Basic,8.99,2023-02-01,True,2025-06-17,Smart TV,1,Credit Card,260.71,Partner,Spanish
USR00001055,user1055@example.com,51,Male,USA,USA_City_11,Premium Plus,22.99,2025-03-02,True,2025-06-29,Streaming Device,5,Credit Card,91.96,Organic,Japanese
USR00001056,user1056@example.com,37,Female,USA,USA_City_12,Premium,17.99,2020-09-06,True,2025-06-27,Tablet,2,Credit Card,1043.42,Email,English
USR00001057,user1057@example.com,29,Male,Germany,Germany_City_2,Standard,13.99,2020-10-03,True,2025-06-27,Web Browser,2,Bank Transfer,797.43,Partner,German
USR00001058,user1058@example.com,40,Male,UK,UK_City_4,Basic,8.99,2023-10-02,True,2025-06-29,Smart TV,3,Credit Card,188.79,Email,Japanese
USR00001059,user1059@example.com,59,Male,Germany,Germany_City_8,Premium Plus,22.99,2022-06-05,True,2025-06-07,Smart TV,5,Credit Card,850.63,Organic,Portuguese
USR00001060,user1060@example.com,21,Female,USA,USA_City_19,Basic,8.99,2023-03-27,False,,Streaming Device,2,Credit Card,197.78,Social Media,French
USR00001061,user1061@example.com,28,Male,France,France_City_7,Premium,17.99,2022-07-08,True,2025-06-08,Smart TV,3,Credit Card,647.64,Email,Spanish
USR00001062,user1062@example.com,48,Male,USA,USA_City_10,Standard,13.99,2022-10-01,False,,Tablet,3,PayPal,181.87,Email,Spanish
USR00001063,user1063@example.com,63,Male,France,France_City_1,Standard,13.99,2022-03-16,True,2025-06-14,Tablet,3,Credit Card,559.6,Social Media,English
USR00001064,user1064@example.com,42,Female,Australia,Australia_City_17,Premium Plus,22.99,2025-03-16,True,2025-06-11,Web Browser,5,Credit Card,68.97,Email,Japanese
USR00001065,user1065@example.com,58,Male,USA,USA_City_13,Premium,17.99,2021-07-03,True,2025-06-10,Smart TV,5,Credit Card,863.52,Email,Japanese
USR00001066,user1066@example.com,52,Female,Japan,Japan_City_12,Basic,8.99,2024-02-25,True,2025-06-03,Streaming Device,2,Bank Transfer,143.84,Social Media,English
USR00001067,user1067@example.com,21,Female,Australia,Australia_City_9,Basic,8.99,2023-02-17,True,2025-06-10,Tablet,1,Credit Card,251.72,Organic,Portuguese
USR00001068,user1068@example.com,25,Female,Mexico,Mexico_City_13,Standard,13.99,2020-10-10,True,2025-06-06,Smart TV,1,Credit Card,797.43,Partner,English
USR00001069,user1069@example.com,33,Female,USA,USA_City_9,Basic,8.99,2024-08-10,True,2025-06-17,Mobile,1,Gift Card,89.9,Email,French
USR00001070,user1070@example.com,30,Female,Canada,Canada_City_7,Standard,13.99,2023-11-23,True,2025-06-14,Web Browser,2,Gift Card,265.81,Email,Spanish
USR00001071,user1071@example.com,62,Female,Japan,Japan_City_8,Standard,13.99,2024-11-20,True,2025-07-01,Smart TV,3,Credit Card,97.93,Social Media,German
USR00001072,user1072@example.com,63,Female,India,India_City_2,Standard,13.99,2021-03-09,False,,Web Browser,1,Credit Card,97.93,TV Ad,English
USR00001073,user1073@example.com,60,Female,UK,UK_City_8,Standard,13.99,2024-05-17,True,2025-07-01,Smart TV,2,Credit Card,181.87,Organic,French
USR00001074,user1074@example.com,26,Male,USA,USA_City_18,Standard,13.99,2020-08-12,True,2025-06-06,Mobile,3,Gift Card,825.41,Organic,French
USR00001075,user1075@example.com,22,Female,UK,UK_City_1,Standard,13.99,2024-07-19,True,2025-06-22,Smart TV,1,Credit Card,153.89,Email,Portuguese
USR00001076,user1076@example.com,42,Male,Italy,Italy_City_16,Premium Plus,22.99,2024-10-29,True,2025-06-08,Tablet,1,Bank Transfer,183.92,Email,English
USR00001077,user1077@example.com,25,Male,UK,UK_City_5,Premium,17.99,2021-09-02,True,2025-06-24,Streaming Device,4,Credit Card,827.54,Partner,English
USR00001078,user1078@example.com,26,Male,UK,UK_City_1,Standard,13.99,2021-05-26,True,2025-06-02,Smart TV,1,Credit Card,685.51,Organic,English
USR00001079,user1079@example.com,18,Female,UK,UK_City_15,Premium,17.99,2023-03-31,True,2025-06-12,Streaming Device,4,PayPal,485.73,Social Media,English
USR00001080,user1080@example.com,48,Female,Brazil,Brazil_City_19,Standard,13.99,2023-09-03,True,2025-06-28,Smart TV,1,Credit Card,307.78,Partner,French
USR00001081,user1081@example.com,18,Male,Italy,Italy_City_18,Standard,13.99,2021-03-20,True,2025-06-21,Smart TV,1,PayPal,727.48,Social Media,Portuguese
USR00001082,user1082@example.com,18,Female,USA,USA_City_17,Premium,17.99,2022-01-01,True,2025-06-26,Tablet,2,Credit Card,755.58,TV Ad,English
USR00001083,user1083@example.com,39,Male,USA,USA_City_11,Standard,13.99,2021-04-26,True,2025-06-08,Mobile,1,Credit Card,699.5,Partner,English
USR00001084,user1084@example.com,49,Female,Spain,Spain_City_3,Premium Plus,22.99,2023-09-23,True,2025-06-08,Web Browser,1,Credit Card,482.79,Organic,Portuguese
USR00001085,user1085@example.com,57,Male,India,India_City_11,Standard,13.99,2023-07-02,True,2025-06-28,Mobile,1,Credit Card,335.76,Partner,Spanish
USR00001086,user1086@example.com,42,Male,France,France_City_4,Premium,17.99,2023-11-16,True,2025-06-07,Gaming Console,2,Credit Card,341.81,Email,English
USR00001087,user1087@example.com,22,Female,India,India_City_4,Premium Plus,22.99,2021-08-18,True,2025-06-25,Tablet,2,PayPal,1080.53,Organic,English
USR00001088,user1088@example.com,30,Female,Brazil,Brazil_City_6,Standard,13.99,2024-07-17,True,2025-06-14,Web Browser,2,Credit Card,153.89,Organic,Spanish
USR00001089,user1089@example.com,29,Male,USA,USA_City_5,Standard,13.99,2025-01-08,True,2025-06-30,Tablet,3,Credit Card,69.95,TV Ad,Japanese
USR00001090,user1090@example.com,25,Female,Mexico,Mexico_City_16,Basic,8.99,2021-12-11,True,2025-06-10,Web Browser,2,Credit Card,386.57,Partner,Spanish
USR00001091,user1091@example.com,46,Male,India,India_City_8,Standard,13.99,2023-12-06,True,2025-06-04,Mobile,1,PayPal,265.81,Organic,Japanese
USR00001092,user1092@example.com,55,Female,Italy,Italy_City_5,Standard,13.99,2023-12-21,True,2025-06-08,Tablet,2,Bank Transfer,251.82,TV Ad,English
USR00001093,user1093@example.com,25,Male,Brazil,Brazil_City_17,Basic,8.99,2022-11-12,True,2025-07-01,Smart TV,2,Bank Transfer,287.68,Partner,Spanish
USR00001094,user1094@example.com,30,Female,USA,USA_City_3,Standard,13.99,2023-07-23,True,2025-06-15,Smart TV,1,PayPal,321.77,TV Ad,Portuguese
USR00001095,user1095@example.com,37,Female,USA,USA_City_3,Basic,8.99,2021-03-24,False,,Mobile,1,Bank Transfer,170.81,Organic,English
USR00001096,user1096@example.com,33,Female,USA,USA_City_11,Premium,17.99,2020-08-14,True,2025-06-30,Tablet,4,PayPal,1061.41,Organic,English
USR00001097,user1097@example.com,32,Male,India,India_City_3,Premium,17.99,2025-01-16,True,2025-06-10,Smart TV,2,Credit Card,89.95,Email,English
USR00001098,user1098@example.com,27,Female,Brazil,Brazil_City_2,Premium,17.99,2021-07-12,True,2025-06-13,Mobile,5,Credit Card,863.52,Social Media,English
USR00001099,user1099@example.com,44,Male,USA,USA_City_11,Premium Plus,22.99,2022-04-10,True,2025-06-10,Web Browser,2,PayPal,896.61,Organic,English
USR00001100,user1100@example.com,33,Female,Italy,Italy_City_8,Premium,17.99,2023-11-02,True,2025-06-16,Smart TV,3,Credit Card,359.8,Email,Japanese
USR00001101,user1101@example.com,34,Male,Brazil,Brazil_City_15,Basic,8.99,2025-02-23,True,2025-06-04,Tablet,2,Credit Card,35.96,Email,English
USR00001102,user1102@example.com,55,Female,Brazil,Brazil_City_11,Standard,13.99,2023-06-22,True,2025-06-13,Smart TV,2,Credit Card,335.76,Email,Spanish
USR00001103,user1103@example.com,18,Male,USA,USA_City_15,Basic,8.99,2021-04-28,True,2025-06-14,Tablet,2,Credit Card,449.5,Partner,Japanese
USR00001104,user1104@example.com,35,Male,USA,USA_City_1,Premium,17.99,2020-08-17,True,2025-06-18,Web Browser,4,Bank Transfer,1061.41,Partner,English
USR00001105,user1105@example.com,39,Male,India,India_City_1,Standard,13.99,2023-01-24,True,2025-06-11,Smart TV,1,Credit Card,405.71,Organic,English
